time,open,high,low,close,volume
1578423600000,142.44,144.3,142.39,143.19,35815.9373
1578427200000,143.19,144.77,142.97,144.76,20430.28442
1578430800000,144.73,145.0,141.99,142.46,20839.91095
1578434400000,142.46,143.01,141.31,142.19,15259.41746
1578438000000,142.19,143.9,142.19,142.8,11686.54973
1578441600000,142.8,147.77,142.71,147.55,58326.91123
1578445200000,147.47,147.77,145.31,145.61,48623.69194
1578448800000,145.65,146.42,144.13,144.54,28638.99587
1578452400000,144.53,145.12,143.68,144.48,23570.19788
1578456000000,144.54,145.22,144.54,145.03,15804.67588
1578459600000,145.01,145.25,144.55,144.8,10608.28447
1578463200000,144.8,145.21,144.6,145.11,13022.09262
1578466800000,145.12,145.18,142.68,143.56,24417.21834
1578470400000,143.53,144.05,142.97,143.87,14045.60087
1578474000000,143.87,144.03,143.0,143.31,10140.50381
1578477600000,143.31,144.5,143.04,143.89,9271.76146
1578481200000,143.9,144.43,143.43,143.5,7838.99329
1578484800000,143.52,143.69,142.11,142.36,16368.85049
1578488400000,142.4,143.48,140.51,143.06,40422.56992
1578492000000,143.05,143.07,140.87,142.05,25671.61713
1578495600000,142.06,142.35,140.39,141.42,25690.24678
1578499200000,141.42,141.91,138.0,138.81,69385.91348
1578502800000,138.85,139.41,137.71,138.78,32496.93266
1578506400000,138.78,140.0,138.54,139.36,14386.36768
1578510000000,139.39,139.71,137.84,137.84,19112.05962
1578513600000,137.89,139.56,137.03,139.14,31660.10154
1578517200000,139.14,139.74,138.56,139.18,11158.10655
1578520800000,139.19,140.59,138.6,140.48,8530.37446
1578524400000,140.45,141.5,140.02,140.72,11273.50967
1578528000000,140.76,140.79,139.5,139.89,16280.92833
1578531600000,139.91,141.5,139.68,140.97,12232.6795
1578535200000,140.96,141.1,140.28,140.4,7718.66884
1578538800000,140.4,140.41,139.43,139.94,11812.87134
1578542400000,139.96,140.39,139.57,139.98,8503.78508
1578546000000,139.95,139.97,138.69,139.16,12333.27252
1578549600000,139.17,139.77,138.72,139.41,12148.23288
1578553200000,139.4,140.23,139.23,139.93,13077.66682
1578556800000,139.91,140.06,139.03,139.35,8794.50181
1578560400000,139.34,139.35,137.99,138.28,22684.45365
1578564000000,138.27,139.15,137.68,138.89,14200.3102
1578567600000,138.87,138.88,137.75,138.24,10152.71299
1578571200000,138.24,138.62,137.93,138.46,8019.8767
1578574800000,138.46,138.93,138.2,138.24,11684.54092
1578578400000,138.26,138.66,137.75,137.81,10756.65226
1578582000000,137.81,138.66,137.79,138.2,7752.26675
1578585600000,138.19,138.49,135.3,135.92,35923.30995
1578589200000,135.91,136.42,135.6,136.04,19806.3287
1578592800000,136.04,136.32,135.66,135.93,9925.73244
1578596400000,135.92,138.06,135.86,137.54,20574.38421
1578600000000,137.52,139.33,137.31,137.75,46642.30602
1578603600000,137.73,137.89,136.63,136.99,17218.50048
1578607200000,136.99,138.06,136.8,137.63,10167.28397
1578610800000,137.63,138.47,136.06,137.74,17664.79933
1578614400000,137.73,137.98,137.05,137.16,9709.52399
1578618000000,137.17,137.42,136.72,136.9,5651.20419
1578621600000,136.91,137.18,136.42,136.54,7727.91107
1578625200000,136.55,136.98,136.32,136.98,8204.96574
1578628800000,136.99,137.14,136.02,136.4,8244.33068
1578632400000,136.37,136.47,135.32,135.78,11173.77625
1578636000000,135.81,136.73,135.69,136.62,13302.71655
1578639600000,136.6,136.68,136.17,136.63,6676.59405
1578643200000,136.62,136.64,135.49,136.06,10714.91578
1578646800000,136.06,136.4,135.79,136.02,11143.16559
1578650400000,136.04,136.82,135.34,136.82,16882.53094
1578654000000,136.82,139.03,136.77,138.43,31743.20849
1578657600000,138.42,139.88,138.05,139.86,18913.1174
1578661200000,139.83,139.95,138.7,138.78,16366.80382
1578664800000,138.76,140.29,138.65,140.22,22059.08327
1578668400000,140.24,143.0,139.84,142.51,42427.16682
1578672000000,142.53,143.62,140.75,141.1,43218.1093
1578675600000,141.1,142.04,140.62,141.99,17667.36001
1578679200000,141.98,145.17,141.98,142.64,44568.43173
1578682800000,142.64,144.7,142.4,143.42,22752.04714
1578686400000,143.42,144.04,143.06,143.21,10825.80028
1578690000000,143.19,143.9,142.64,142.88,10474.4309
1578693600000,142.89,143.1,141.6,142.88,6732.22459
1578697200000,142.92,145.0,142.63,144.84,12224.17649
1578700800000,144.83,144.9,143.24,143.55,14813.47494
1578704400000,143.56,145.33,143.51,144.14,23913.63931
1578708000000,144.15,144.5,143.32,143.85,12184.59213
1578711600000,143.84,143.87,142.8,143.47,9694.13301
1578715200000,143.47,144.05,142.82,143.2,6921.80782
1578718800000,143.2,143.2,142.2,142.89,8562.37493
1578722400000,142.9,143.6,142.09,142.89,10331.48125
1578726000000,142.88,143.8,142.76,142.93,14563.75914
1578729600000,142.93,143.39,142.53,142.75,9212.42225
1578733200000,142.75,144.0,142.69,143.79,13258.51535
1578736800000,143.77,143.79,142.75,142.89,13706.11088
1578740400000,142.9,143.33,142.36,142.63,11748.76348
1578744000000,142.63,142.94,142.1,142.71,5180.67862
1578747600000,142.71,143.69,142.5,143.55,8592.37093
1578751200000,143.55,143.72,142.53,142.54,11918.92787
1578754800000,142.58,143.62,142.36,143.41,10307.37428
1578758400000,143.41,146.8,142.6,146.34,42796.01436
1578762000000,146.4,148.05,145.78,146.53,32709.00396
1578765600000,146.53,147.11,145.8,146.64,12923.1563
1578769200000,146.66,147.11,145.84,146.29,8259.9564
1578772800000,146.27,147.09,145.19,145.89,11781.52643
1578776400000,145.87,147.65,143.0,143.86,30934.79995
1578780000000,143.79,144.23,142.23,143.36,20039.09933
1578783600000,143.36,143.4,142.31,142.38,23996.59647
1578787200000,142.4,143.65,141.76,143.23,19069.1292
1578790800000,143.22,143.95,142.88,143.28,14120.21344
1578794400000,143.28,144.5,143.03,144.1,11492.30955
1578798000000,144.1,144.46,143.51,143.93,6139.199
1578801600000,143.97,144.21,143.36,143.59,4608.37486
1578805200000,143.59,144.15,143.48,144.1,5655.03547
1578808800000,144.1,145.88,144.1,144.26,23757.78825
1578812400000,144.25,144.92,144.24,144.54,8205.55258
1578816000000,144.55,145.4,144.5,144.83,9116.08466
1578819600000,144.86,145.07,144.12,144.41,6748.69594
1578823200000,144.39,144.43,143.2,143.55,11627.31016
1578826800000,143.51,143.8,143.3,143.48,6078.44462
1578830400000,143.48,144.21,143.36,143.67,8950.86017
1578834000000,143.7,145.28,143.33,145.17,11179.11562
1578837600000,145.13,145.4,143.68,144.2,11165.36221
1578841200000,144.19,145.17,144.11,144.92,8180.47686
1578844800000,144.93,145.55,143.8,143.95,15130.99407
1578848400000,143.95,145.61,143.57,144.18,15711.82027
1578852000000,144.24,144.76,144.2,144.63,7171.97563
1578855600000,144.64,145.0,144.28,144.46,4485.31931
1578859200000,144.46,144.93,144.39,144.74,4168.0006
1578862800000,144.74,144.84,144.31,144.43,2034.80402
1578866400000,144.4,145.49,144.37,145.43,4389.65053
1578870000000,145.44,146.6,144.72,146.54,10355.34435
1578873600000,146.56,147.0,144.69,144.99,15627.41136
1578877200000,145.01,145.44,144.9,145.31,7643.31669
1578880800000,145.31,145.52,142.57,142.92,20305.44113
1578884400000,142.95,143.88,142.59,143.38,11996.84568
1578888000000,143.39,144.03,143.04,143.85,5803.70533
1578891600000,143.85,143.89,143.08,143.4,5109.85033
1578895200000,143.4,143.73,142.27,142.42,10192.68534
1578898800000,142.46,143.23,142.3,142.87,8216.14182
1578902400000,142.88,143.64,142.54,143.62,8884.36442
1578906000000,143.57,143.61,142.91,143.31,9593.21339
1578909600000,143.28,144.44,143.0,143.97,14370.83589
1578913200000,144.01,144.13,142.77,142.77,8257.92672
1578916800000,142.76,143.3,142.61,143.16,10783.61538
1578920400000,143.16,143.74,142.82,142.93,9374.28904
1578924000000,142.93,143.15,142.6,142.91,5448.71405
1578927600000,142.91,143.19,142.77,142.83,4411.01545
1578931200000,142.83,143.5,142.55,143.45,7267.69425
1578934800000,143.45,143.95,143.01,143.06,8893.64599
1578938400000,143.05,143.36,142.91,143.34,3868.99537
1578942000000,143.35,143.67,143.08,143.5,3686.44823
1578945600000,143.5,144.43,143.42,144.42,8898.57732
1578949200000,144.43,144.66,143.81,144.26,8089.20268
1578952800000,144.27,144.36,143.84,143.87,3844.20229
1578956400000,143.87,144.24,143.5,143.58,7428.4805
1578960000000,143.58,145.8,143.51,145.36,27548.23233
1578963600000,145.37,148.45,145.31,147.34,64133.38542
1578967200000,147.4,147.52,146.45,147.2,21910.60418
1578970800000,147.19,149.34,146.81,148.94,37682.60131
1578974400000,148.94,150.74,148.91,149.12,50679.8315
1578978000000,149.1,149.34,148.07,148.44,17645.97742
1578981600000,148.42,149.11,148.0,148.96,16559.77698
1578985200000,148.95,149.6,148.66,149.0,9687.96419
1578988800000,149.0,149.58,148.93,149.31,14127.17427
1578992400000,149.31,151.75,149.31,149.84,34312.1031
1578996000000,149.84,150.6,149.44,150.48,17378.08578
1578999600000,150.48,151.62,150.2,151.56,16971.43301
1579003200000,151.56,153.33,150.75,151.09,67875.38427
1579006800000,151.09,154.18,151.04,154.08,32047.5706
1579010400000,154.08,157.56,153.1,155.87,86752.58325
1579014000000,155.86,157.69,153.84,156.04,61404.3563
1579017600000,155.89,159.3,153.09,159.2,88062.68537
1579021200000,159.2,165.86,158.4,163.91,128174.63133
1579024800000,163.93,171.7,162.03,165.61,146691.05934
1579028400000,165.61,166.5,162.24,165.42,47033.69122
1579032000000,165.42,165.54,162.99,163.49,31157.93151
1579035600000,163.47,165.15,160.31,163.99,38178.3657
1579039200000,164.0,166.27,163.74,163.84,19327.59266
1579042800000,163.84,168.0,163.74,165.64,33133.29082
1579046400000,165.6,171.98,163.16,169.27,106509.35241
1579050000000,169.12,169.98,165.88,167.26,53783.40724
1579053600000,167.27,168.04,166.7,166.96,25378.49195
1579057200000,166.96,167.06,162.64,162.64,39131.07454
1579060800000,162.63,163.44,160.27,160.55,46840.68615
1579064400000,160.48,161.66,159.2,160.94,34912.3805
1579068000000,160.94,163.8,160.84,163.17,19247.61482
1579071600000,163.14,163.28,161.14,161.54,16863.61868
1579075200000,161.48,162.76,161.0,161.96,12119.00024
1579078800000,161.96,165.61,161.94,165.23,21633.30051
1579082400000,165.29,167.8,164.3,167.24,38029.95615
1579086000000,167.25,167.65,164.06,164.43,23805.392
1579089600000,164.49,166.7,164.15,165.63,16963.05036
1579093200000,165.61,168.92,165.57,168.25,26546.935
1579096800000,168.25,168.63,164.14,165.76,44652.26889
1579100400000,165.83,165.88,162.0,162.41,36121.89922
1579104000000,162.41,165.11,160.52,164.15,38261.1472
1579107600000,164.15,165.17,162.75,164.95,18352.89552
1579111200000,164.94,165.2,163.32,163.67,15986.30995
1579114800000,163.67,164.88,163.62,164.61,8177.65491
1579118400000,164.62,166.85,163.91,166.32,20149.00057
1579122000000,166.32,166.9,163.98,165.32,16517.69816
1579125600000,165.35,166.9,164.73,166.72,13683.47778
1579129200000,166.73,167.34,164.79,166.4,28021.19106
1579132800000,166.4,167.4,162.48,163.95,37467.48307
1579136400000,163.9,164.24,157.8,160.48,58986.69101
1579140000000,160.47,161.64,159.41,160.29,17272.51321
1579143600000,160.28,160.74,158.7,159.85,22306.89472
1579147200000,159.87,161.17,159.28,160.39,16942.78869
1579150800000,160.41,162.41,160.35,161.89,9388.87303
1579154400000,161.91,162.6,161.3,162.19,8626.05801
1579158000000,162.15,162.19,160.45,161.0,13437.30276
1579161600000,161.0,161.96,160.29,161.24,11423.84983
1579165200000,161.26,161.31,159.65,161.19,13353.4369
1579168800000,161.19,162.5,160.2,162.49,17914.08594
1579172400000,162.49,164.08,161.47,164.07,23911.68923
1579176000000,164.01,165.62,162.18,162.58,30899.51003
1579179600000,162.55,162.86,161.0,161.71,22006.48614
1579183200000,161.7,162.3,160.2,162.28,16622.21111
1579186800000,162.3,163.3,162.18,162.52,13119.63263
1579190400000,162.51,163.62,160.65,161.95,24865.39484
1579194000000,161.95,164.26,161.66,163.36,24548.94163
1579197600000,163.38,164.2,162.54,163.35,9765.62636
1579201200000,163.36,164.02,163.24,163.57,7087.67028
1579204800000,163.56,165.67,163.5,165.56,14076.13853
1579208400000,165.55,165.88,162.31,163.39,23700.39404
1579212000000,163.4,164.38,162.83,164.14,8014.44161
1579215600000,164.11,165.0,163.3,164.21,10432.75359
1579219200000,164.24,165.25,162.14,163.78,23576.00106
1579222800000,163.73,165.1,163.42,164.86,11699.01698
1579226400000,165.01,167.23,164.6,165.67,28721.3465
1579230000000,165.74,167.44,164.86,165.14,31402.92246
1579233600000,165.14,166.76,164.85,166.66,19340.42443
1579237200000,166.68,170.32,165.96,169.94,56439.19709
1579240800000,169.99,171.39,167.58,168.04,63315.8889
1579244400000,168.03,171.51,167.54,171.08,51386.93815
1579248000000,171.08,174.81,169.86,171.66,75905.38108
1579251600000,171.61,173.15,171.09,172.08,27659.43431
1579255200000,172.08,172.65,169.66,170.78,41707.8277
1579258800000,170.77,171.15,169.8,169.99,12251.72839
1579262400000,169.98,170.24,167.25,168.02,33831.6629
1579266000000,168.02,169.45,167.9,168.59,14160.86156
1579269600000,168.61,168.63,165.13,166.29,34471.8647
1579273200000,166.29,168.54,166.0,168.34,19141.7059
1579276800000,168.31,171.39,167.6,170.04,49929.44516
1579280400000,170.0,171.5,169.46,170.35,30525.99882
1579284000000,170.35,173.25,170.25,172.37,30662.9181
1579287600000,172.4,173.72,167.02,169.23,50728.737
1579291200000,169.23,170.61,168.42,169.13,24272.77233
1579294800000,169.08,171.48,169.01,171.32,7566.35793
1579298400000,171.34,173.38,170.77,171.75,14094.84196
1579302000000,171.84,172.5,169.85,169.85,14387.40512
1579305600000,169.92,173.63,169.0,173.21,30280.41385
1579309200000,173.25,173.69,171.5,172.6,23634.45401
1579312800000,172.66,172.91,170.65,171.18,12319.63274
1579316400000,171.21,172.38,170.61,171.93,14266.16008
1579320000000,171.91,171.97,168.0,168.62,25084.73616
1579323600000,168.62,169.59,167.05,168.09,31906.58605
1579327200000,168.1,168.23,164.92,167.92,31893.74474
1579330800000,167.95,169.15,166.82,168.07,19195.14057
1579334400000,168.1,168.82,167.21,168.5,10929.18222
1579338000000,168.49,170.11,168.13,169.35,14453.54467
1579341600000,169.34,170.03,168.76,169.01,9888.94348
1579345200000,169.01,169.14,167.86,169.07,8994.16593
1579348800000,169.12,171.23,168.84,171.02,23974.26282
1579352400000,171.03,176.01,170.13,174.17,83476.55558
1579356000000,174.15,179.5,174.1,177.24,96012.15602
1579359600000,177.34,178.5,173.59,175.53,63513.21267
1579363200000,175.54,177.6,172.73,173.91,73606.73432
1579366800000,173.91,175.27,173.1,174.89,28239.54338
1579370400000,174.89,175.25,172.84,173.86,17193.54158
1579374000000,173.87,175.07,173.52,174.97,13037.16202
1579377600000,174.95,175.85,174.49,175.49,11534.53905
1579381200000,175.5,176.88,175.43,176.62,7959.5153
1579384800000,176.61,177.0,175.74,176.92,8913.18846
1579388400000,176.93,177.04,173.87,174.14,28476.06412
1579392000000,174.1,176.4,173.29,176.23,21662.80188
1579395600000,176.23,178.05,174.0,175.33,50573.06147
1579399200000,175.3,176.65,174.52,176.33,16030.19729
1579402800000,176.33,177.75,176.05,176.25,13837.59683
1579406400000,176.26,176.46,175.56,175.94,13528.04873
1579410000000,175.89,176.59,175.16,176.12,11967.86335
1579413600000,176.12,176.67,174.6,175.36,15925.06009
1579417200000,175.32,176.9,174.6,176.55,17647.44702
1579420800000,176.55,176.87,175.92,176.42,10043.6581
1579424400000,176.45,177.3,174.8,175.5,21312.69357
1579428000000,175.48,175.8,174.29,174.31,15486.60023
1579431600000,174.31,174.39,164.0,166.62,128213.17088
1579435200000,166.61,166.61,162.4,165.34,47832.6409
1579438800000,165.4,165.41,161.66,164.38,33893.78514
1579442400000,164.4,165.9,164.0,164.42,26268.37264
1579446000000,164.43,165.32,163.49,164.81,29158.80125
1579449600000,164.75,166.18,164.19,165.22,24500.70131
1579453200000,165.17,165.52,164.63,165.13,12968.24974
1579456800000,165.17,165.24,163.88,164.36,12728.14226
1579460400000,164.33,165.19,163.9,164.92,17674.04716
1579464000000,164.95,165.09,164.09,164.51,6747.19811
1579467600000,164.52,166.08,164.11,165.81,25836.68129
1579471200000,165.81,167.0,163.56,166.15,37583.89594
1579474800000,166.11,167.5,165.62,166.79,13260.57086
1579478400000,166.79,167.6,165.17,165.68,22472.41947
1579482000000,165.71,166.5,165.2,165.42,10499.10347
1579485600000,165.43,165.93,165.1,165.46,9430.21568
1579489200000,165.44,165.78,165.25,165.66,5593.92538
1579492800000,165.65,166.3,164.29,164.75,17949.81825
1579496400000,164.76,165.76,164.74,165.66,7640.41402
1579500000000,165.64,166.23,165.51,165.83,6940.10405
1579503600000,165.8,166.4,165.21,165.63,10581.84899
1579507200000,165.62,166.25,164.5,165.35,14489.17182
1579510800000,165.35,165.65,164.28,164.65,11521.42588
1579514400000,164.65,165.26,164.56,164.86,7779.40024
1579518000000,164.9,165.16,161.88,163.04,24163.58696
1579521600000,163.05,164.17,162.0,162.55,25738.47353
1579525200000,162.53,165.05,161.24,164.02,30192.32452
1579528800000,164.08,166.67,163.85,166.2,19719.48345
1579532400000,166.2,167.04,165.58,166.83,18883.57175
1579536000000,166.88,167.75,165.96,166.88,23619.28156
1579539600000,166.88,167.08,166.18,166.3,7882.27763
1579543200000,166.27,166.91,166.12,166.5,9824.79431
1579546800000,166.5,167.79,166.5,167.67,17770.59536
1579550400000,167.66,167.87,166.88,167.32,8368.62189
1579554000000,167.32,167.32,166.87,167.28,4856.45
1579557600000,167.25,169.33,167.11,167.49,18744.7398
1579561200000,167.49,168.0,166.6,166.87,23430.83609
1579564800000,166.86,167.2,165.61,166.42,23336.26878
1579568400000,166.42,167.12,166.33,167.06,4484.26973
1579572000000,167.03,167.66,166.9,167.38,7316.74871
1579575600000,167.37,168.4,167.25,168.3,8058.69642
1579579200000,168.32,168.86,167.72,167.84,10444.64039
1579582800000,167.84,167.9,166.69,167.15,9121.87428
1579586400000,167.2,167.71,166.73,167.23,9279.56262
1579590000000,167.25,167.37,166.17,166.53,16907.06864
1579593600000,166.51,167.3,165.86,167.11,14073.84035
1579597200000,167.08,168.06,166.57,166.76,9320.73068
1579600800000,166.75,168.08,166.48,168.01,16523.02058
1579604400000,168.01,168.7,167.45,167.93,19412.8668
