time,open,high,low,close,volume
1577899800000,7244.76,7244.97,7232.87,7236.83,287.864034
1577901600000,7237.02,7246.72,7232.02,7236.28,337.988363
1577903400000,7235.22,7243.39,7225.17,7240.67,273.704944
1577905200000,7240.8,7241.0,7226.0,7227.72,231.868329
1577907000000,7227.83,7237.36,7225.49,7229.48,185.878308
1577908800000,7229.48,7241.56,7224.68,7239.4,217.281819
1577910600000,7239.08,7242.98,7229.7,7236.73,174.552355
1577912400000,7237.26,7242.75,7227.5,7229.84,173.983051
1577914200000,7230.27,7238.23,7227.0,7233.17,111.471027
1577916000000,7233.32,7234.49,7213.0,7215.78,295.158331
1577917800000,7215.38,7215.38,7186.0,7197.99,473.87208
1577919600000,7197.62,7199.0,7175.15,7195.4,566.522261
1577921400000,7194.84,7204.17,7182.39,7200.85,244.727899
1577923200000,7200.77,7200.99,7185.46,7198.69,190.198937
1577925000000,7198.68,7212.5,7197.76,7211.02,201.15344
1577926800000,7211.04,7211.16,7188.68,7190.18,192.486608
1577928600000,7190.19,7195.62,7185.11,7190.99,210.173531
1577930400000,7190.99,7191.0,7156.8,7166.04,1024.879353
1577932200000,7166.0,7171.71,7155.35,7169.02,362.498533
1577934000000,7169.04,7169.06,7153.33,7157.64,452.298965
1577935800000,7156.62,7161.0,7120.37,7129.61,1105.665465
1577937600000,7129.25,7161.0,7116.7,7145.01,836.186008
1577939400000,7145.01,7155.65,7130.46,7142.21,416.261869
1577941200000,7142.61,7152.05,7135.4,7140.62,306.178619
1577943000000,7141.61,7148.92,7126.93,7138.93,263.330371
1577944800000,7138.93,7149.0,7135.0,7146.58,332.699119
1577946600000,7145.96,7149.02,7121.43,7135.97,354.901546
1577948400000,7136.04,7140.63,7107.0,7111.58,888.538826
1577950200000,7111.56,7128.93,7105.0,7110.57,659.864997
1577952000000,7110.98,7145.0,7109.11,7130.92,597.053889
1577953800000,7131.5,7157.48,7130.0,7154.36,517.771239
1577955600000,7153.57,7154.16,7139.6,7145.17,411.964064
1577957400000,7145.35,7165.0,7135.36,7162.01,428.037264
1577959200000,7162.18,7178.36,7158.04,7177.14,821.349337
1577961000000,7177.24,7180.0,7153.33,7161.83,624.870647
1577962800000,7161.89,7168.67,7145.0,7149.51,415.335248
1577964600000,7149.58,7154.79,7139.03,7139.79,345.821322
1577966400000,7139.73,7163.4,7139.03,7157.41,484.657401
1577968200000,7157.08,7158.9,7142.49,7158.29,309.373096
1577970000000,7158.86,7163.35,7144.86,7146.73,309.454498
1577971800000,7147.46,7147.79,7107.43,7131.15,1256.826195
1577973600000,7131.18,7144.23,7122.34,7133.19,507.482952
1577975400000,7133.86,7157.1,7130.3,7135.59,448.817973
1577977200000,7135.59,7152.0,7123.46,7128.0,476.156136
1577979000000,7128.0,7136.21,7120.0,7130.98,386.273582
1577980800000,7130.37,7146.85,7109.8,7119.18,647.949764
1577982600000,7119.43,7125.96,7020.0,7052.32,2956.524388
1577984400000,7052.32,7053.09,6924.74,6950.0,4703.104683
1577986200000,6950.31,6984.06,6948.53,6970.04,1480.720857
1577988000000,6970.04,6976.56,6949.96,6965.0,830.55113
1577989800000,6965.0,6989.68,6959.41,6974.02,683.046809
1577991600000,6974.02,6989.82,6960.0,6976.24,844.780013
1577993400000,6975.93,6995.0,6969.17,6983.27,552.350589
1577995200000,6982.63,6983.22,6941.27,6949.02,664.972305
1577997000000,6949.93,6971.21,6946.02,6948.49,473.674029
1577998800000,6948.16,6968.88,6946.2,6967.39,315.57484
1578000600000,6967.7,6985.0,6961.22,6977.73,350.281875
1578002400000,6977.55,6978.24,6963.02,6966.71,351.910738
1578004200000,6966.71,6976.32,6963.02,6974.8,216.413291
1578006000000,6974.8,6974.8,6950.0,6962.34,437.692489
1578007800000,6962.47,6974.75,6957.66,6965.71,303.375102
1578009600000,6965.49,6966.47,6948.0,6955.63,369.355655
1578011400000,6955.65,6955.78,6912.88,6937.0,737.376388
1578013200000,6937.0,6946.07,6932.01,6936.99,439.349826
1578015000000,6935.72,6937.1,6878.19,6888.85,1963.231858
1578016800000,6888.26,6947.38,6871.04,6943.11,1702.497798
1578018600000,6942.29,6966.8,6942.29,6956.88,1167.495755
1578020400000,6957.66,6966.36,6946.51,6957.04,474.143434
1578022200000,6957.11,6958.37,6940.0,6952.04,772.446074
1578024000000,6952.04,7053.02,6948.64,7017.01,2241.651349
1578025800000,7017.18,7264.71,7004.11,7210.19,7319.246348
1578027600000,7210.2,7249.0,7168.48,7178.0,2539.253885
1578029400000,7178.0,7226.51,7174.7,7220.47,1036.51708
1578031200000,7220.49,7225.0,7193.08,7199.73,1268.87392
1578033000000,7199.65,7216.98,7190.14,7202.22,806.38524
1578034800000,7202.06,7231.57,7201.0,7223.46,1081.609754
1578036600000,7223.25,7232.0,7185.04,7203.21,1103.76713
1578038400000,7202.28,7231.93,7202.28,7216.74,771.580157
1578040200000,7216.8,7297.29,7216.68,7260.6,3204.954352
1578042000000,7260.64,7335.95,7256.56,7310.81,3304.751399
1578043800000,7310.86,7358.88,7298.08,7348.42,2164.279233
1578045600000,7349.3,7371.92,7323.01,7331.21,2156.81023
1578047400000,7331.28,7342.53,7281.3,7312.25,1767.652184
1578049200000,7312.26,7341.17,7306.61,7327.52,1061.703127
1578051000000,7328.15,7346.0,7313.33,7340.46,765.154339
1578052800000,7340.46,7350.19,7320.02,7338.26,872.971065
1578054600000,7338.43,7339.41,7303.14,7322.78,844.251555
1578056400000,7324.1,7331.02,7311.59,7330.15,602.212789
1578058200000,7329.54,7380.0,7320.58,7348.87,1304.256209
1578060000000,7348.36,7362.31,7229.3,7261.57,3405.245499
1578061800000,7260.11,7278.95,7250.01,7254.73,1178.39762
1578063600000,7255.49,7276.99,7252.48,7269.0,689.818058
1578065400000,7269.79,7322.44,7263.47,7320.18,1681.832734
1578067200000,7320.17,7405.0,7293.1,7368.55,4191.233404
1578069000000,7365.93,7395.0,7340.11,7386.03,1661.09353
1578070800000,7388.21,7403.2,7335.21,7361.56,1473.686703
1578072600000,7361.86,7381.78,7351.03,7355.26,727.53636
1578074400000,7355.23,7364.0,7330.32,7349.3,929.96224
1578076200000,7349.3,7369.47,7340.11,7342.96,492.569362
1578078000000,7342.95,7343.69,7280.0,7332.84,1355.021604
1578079800000,7332.86,7352.33,7319.88,7343.08,903.981274
1578081600000,7343.62,7361.0,7297.01,7323.06,992.742833
1578083400000,7323.06,7334.16,7311.0,7316.99,553.270349
1578085200000,7317.01,7335.0,7306.89,7325.69,538.9919
1578087000000,7325.69,7330.52,7262.68,7283.0,688.937245
1578088800000,7281.69,7309.0,7266.99,7269.78,624.634273
1578090600000,7271.06,7320.54,7260.01,7300.56,782.910992
1578092400000,7301.32,7346.08,7291.75,7335.94,982.984284
1578094200000,7336.47,7345.0,7313.18,7344.96,729.872054
1578096000000,7345.0,7350.0,7309.38,7316.39,713.335397
1578097800000,7316.97,7317.0,7289.98,7302.24,527.071087
1578099600000,7304.96,7308.69,7280.85,7303.03,545.463027
1578101400000,7302.18,7312.58,7297.82,7309.16,275.858212
1578103200000,7308.71,7314.7,7299.13,7306.66,350.04673
1578105000000,7304.92,7328.99,7296.18,7327.83,518.234985
1578106800000,7328.21,7339.0,7318.56,7320.86,407.96945
1578108600000,7320.87,7339.69,7319.41,7333.11,355.805947
1578110400000,7333.14,7333.2,7312.65,7326.84,340.193213
1578112200000,7326.69,7338.46,7323.25,7334.86,351.639992
1578114000000,7334.59,7350.08,7325.0,7346.09,443.112793
1578115800000,7346.85,7369.28,7340.0,7344.69,863.625992
1578117600000,7344.7,7367.88,7340.02,7358.09,581.589963
1578119400000,7358.4,7360.31,7340.0,7354.96,586.507073
1578121200000,7354.95,7363.63,7327.32,7328.62,727.527568
1578123000000,7329.12,7353.0,7328.24,7348.11,625.353297
1578124800000,7348.04,7348.45,7330.0,7346.86,654.124858
1578126600000,7346.8,7365.0,7345.06,7346.59,618.618367
1578128400000,7346.4,7349.0,7339.28,7347.84,472.177945
1578130200000,7347.73,7369.18,7344.28,7363.88,611.932688
1578132000000,7364.32,7369.63,7351.3,7362.04,754.268045
1578133800000,7361.38,7365.92,7304.36,7318.3,1053.283507
1578135600000,7318.15,7339.26,7302.1,7324.5,1085.442884
1578137400000,7324.5,7339.27,7320.1,7336.45,435.011771
1578139200000,7336.75,7339.58,7317.05,7325.84,389.675938
1578141000000,7326.74,7330.17,7305.0,7312.89,741.746729
1578142800000,7312.79,7326.49,7303.12,7311.96,618.693898
1578144600000,7311.88,7315.95,7291.0,7303.88,930.434428
1578146400000,7303.72,7317.55,7296.44,7311.8,486.948731
1578148200000,7311.4,7323.74,7308.22,7316.72,387.282962
1578150000000,7315.51,7332.0,7305.0,7327.11,458.678603
1578151800000,7327.12,7331.37,7314.42,7318.99,411.371997
1578153600000,7318.98,7323.26,7301.18,7308.94,435.713953
1578155400000,7308.81,7313.0,7297.91,7307.11,607.703989
1578157200000,7308.0,7327.61,7305.0,7326.66,482.15829
1578159000000,7326.66,7352.0,7325.0,7351.99,755.826006
1578160800000,7351.36,7356.58,7334.01,7351.31,690.488756
1578162600000,7351.31,7404.0,7272.21,7306.92,3419.535713
1578164400000,7306.6,7330.0,7283.01,7317.9,1047.179684
1578166200000,7317.9,7353.84,7313.45,7334.83,919.749717
1578168000000,7334.89,7352.64,7310.67,7337.49,843.210371
1578169800000,7337.51,7350.0,7332.31,7341.06,590.65369
1578171600000,7340.9,7353.35,7330.72,7350.22,348.943528
1578173400000,7350.82,7367.31,7340.33,7350.68,520.063986
1578175200000,7350.72,7356.21,7342.67,7344.2,249.594535
1578177000000,7345.05,7359.7,7343.2,7350.24,225.331574
1578178800000,7350.05,7354.72,7328.9,7335.9,251.773077
1578180600000,7335.88,7363.0,7329.98,7354.11,277.020031
1578182400000,7354.19,7393.0,7354.11,7380.73,869.017163
1578184200000,7380.74,7386.52,7359.31,7373.48,563.338277
1578186000000,7373.43,7472.14,7373.43,7460.6,3681.991849
1578187800000,7460.24,7481.87,7430.0,7459.18,2712.863891
1578189600000,7459.91,7482.87,7432.79,7448.93,1384.874513
1578191400000,7448.71,7462.15,7441.12,7443.79,653.141277
1578193200000,7443.92,7459.99,7439.33,7452.46,655.47122
1578195000000,7451.8,7478.0,7451.8,7475.99,790.751656
1578196800000,7476.0,7495.0,7444.0,7455.25,1384.282096
1578198600000,7455.23,7463.98,7445.78,7457.14,475.627371
1578200400000,7457.18,7461.35,7444.0,7453.42,392.797527
1578202200000,7453.31,7470.0,7452.16,7459.12,559.646791
1578204000000,7458.51,7481.25,7447.05,7455.5,709.190666
1578205800000,7455.48,7461.65,7437.4,7457.5,457.273623
1578207600000,7457.83,7459.26,7442.0,7445.94,478.863417
1578209400000,7445.98,7470.36,7445.98,7463.63,409.224437
1578211200000,7463.64,7472.0,7448.0,7451.06,443.675589
1578213000000,7450.5,7453.96,7410.0,7430.05,1152.202745
1578214800000,7430.0,7436.84,7400.0,7427.61,1323.415481
1578216600000,7427.53,7429.1,7400.67,7427.74,749.121614
1578218400000,7427.7,7432.28,7418.77,7421.38,400.152661
1578220200000,7421.35,7424.53,7403.21,7415.12,594.991549
1578222000000,7415.1,7431.19,7410.0,7429.4,501.66164
1578223800000,7429.49,7440.0,7421.15,7422.33,499.855979
1578225600000,7422.27,7460.46,7421.93,7442.98,642.043176
1578227400000,7443.59,7458.04,7435.81,7457.01,437.518087
1578229200000,7457.79,7458.0,7416.43,7420.81,842.909948
1578231000000,7420.56,7441.3,7415.0,7431.15,494.661136
1578232800000,7431.16,7444.0,7425.0,7441.23,387.95063
1578234600000,7441.28,7444.73,7431.01,7431.82,443.83693
1578236400000,7431.71,7466.54,7430.99,7458.54,644.508976
1578238200000,7458.54,7476.31,7441.37,7468.42,1195.479542
1578240000000,7467.91,7481.96,7455.48,7473.36,920.625547
1578241800000,7474.1,7484.0,7450.0,7461.38,843.736962
1578243600000,7461.26,7470.0,7445.15,7466.6,554.986769
1578245400000,7466.63,7470.76,7458.24,7464.65,349.289107
1578247200000,7464.62,7468.87,7439.37,7439.37,483.329409
1578249000000,7439.42,7446.76,7421.77,7438.72,743.430835
1578250800000,7439.02,7449.69,7427.1,7449.0,556.274076
1578252600000,7449.01,7449.01,7434.77,7444.14,396.101904
1578254400000,7444.71,7445.0,7428.34,7430.82,383.572477
1578256200000,7430.69,7439.98,7426.0,7431.6,304.198946
1578258000000,7431.01,7431.53,7406.55,7409.32,755.361056
1578259800000,7409.31,7409.92,7361.01,7368.52,1469.833302
1578261600000,7367.62,7385.65,7318.0,7337.89,1572.947818
1578263400000,7338.9,7363.55,7326.2,7355.73,676.638219
1578265200000,7355.73,7360.06,7321.0,7349.19,843.761746
1578267000000,7349.19,7363.35,7342.97,7358.75,544.655974
1578268800000,7357.64,7373.96,7346.76,7358.99,785.733575
1578270600000,7358.76,7384.72,7350.09,7378.75,573.134212
1578272400000,7378.97,7392.83,7368.55,7378.28,669.899644
1578274200000,7376.58,7426.82,7371.26,7423.5,960.327897
1578276000000,7423.06,7536.0,7421.64,7512.88,3647.548308
1578277800000,7513.11,7562.0,7490.66,7551.44,2171.708664
1578279600000,7551.47,7580.0,7486.85,7520.96,3896.708282
1578281400000,7521.15,7545.23,7517.0,7540.9,873.198074
1578283200000,7540.9,7554.61,7517.02,7518.8,952.088812
1578285000000,7518.79,7543.7,7516.06,7529.52,602.493649
1578286800000,7529.52,7541.55,7504.6,7513.26,656.531069
1578288600000,7513.21,7540.15,7496.0,7532.85,816.388861
1578290400000,7532.85,7537.53,7510.99,7518.01,501.467552
1578292200000,7518.02,7527.43,7512.93,7520.0,371.861818
1578294000000,7520.0,7527.27,7516.82,7520.1,406.617218
1578295800000,7520.23,7525.25,7505.57,7507.91,515.269176
1578297600000,7508.18,7535.44,7507.39,7525.0,705.700942
1578299400000,7525.0,7551.68,7520.0,7547.55,985.156856
1578301200000,7547.88,7550.49,7516.51,7530.1,1068.694905
1578303000000,7530.09,7553.0,7519.2,7550.78,1005.410971
1578304800000,7550.84,7558.45,7535.64,7543.02,806.280634
1578306600000,7543.47,7576.68,7536.5,7561.22,1106.448059
1578308400000,7561.27,7582.27,7550.0,7551.18,1044.234055
1578310200000,7551.2,7552.5,7526.88,7544.72,1105.401171
1578312000000,7544.72,7556.12,7535.0,7540.71,700.237487
1578313800000,7540.71,7566.24,7540.58,7557.42,784.376107
1578315600000,7557.77,7572.0,7545.87,7556.41,663.224815
1578317400000,7556.31,7622.0,7465.44,7528.64,3034.916027
1578319200000,7528.59,7545.99,7505.02,7537.66,1389.01637
1578321000000,7537.29,7558.45,7527.64,7547.93,994.729241
1578322800000,7548.1,7553.28,7527.13,7530.15,828.417735
1578324600000,7530.15,7537.09,7516.34,7519.99,815.976142
1578326400000,7519.05,7546.08,7509.43,7534.42,982.800866
1578328200000,7534.43,7540.0,7520.78,7529.24,643.554551
1578330000000,7529.01,7561.0,7526.91,7554.98,635.489901
1578331800000,7554.94,7560.0,7542.07,7558.48,467.508621
1578333600000,7558.78,7560.0,7540.0,7541.8,431.677632
1578335400000,7541.99,7547.16,7525.96,7533.0,479.289674
1578337200000,7532.5,7539.72,7524.0,7536.87,385.384298
1578339000000,7537.08,7551.71,7531.71,7539.9,477.868336
1578340800000,7539.74,7556.0,7536.44,7549.32,444.256492
1578342600000,7549.52,7557.99,7534.9,7551.25,534.08642
1578344400000,7551.24,7588.0,7547.56,7580.95,913.581167
1578346200000,7581.18,7608.0,7563.23,7578.42,1187.9965
1578348000000,7578.42,7689.2,7574.39,7660.17,2869.208686
1578349800000,7659.77,7752.0,7651.0,7712.63,3677.521637
1578351600000,7712.58,7795.34,7690.7,7739.34,3468.759393
1578353400000,7739.59,7789.98,7737.15,7758.0,1597.512814
1578355200000,7758.9,7908.63,7758.29,7898.6,5613.773375
1578357000000,7898.6,8000.0,7851.0,7888.42,7101.057331
1578358800000,7889.64,7919.99,7874.32,7904.23,2304.743898
1578360600000,7903.95,7913.74,7866.01,7905.67,1479.862798
1578362400000,7905.67,7934.27,7899.97,7932.0,1427.456832
1578364200000,7932.0,7940.0,7892.32,7896.2,1231.014014
1578366000000,7896.08,7916.94,7885.75,7897.31,1138.309893
1578367800000,7897.38,7912.98,7892.5,7894.9,673.218437
1578369600000,7894.71,7905.5,7853.65,7873.35,1537.414667
1578371400000,7873.35,7882.75,7821.0,7840.83,1727.974889
1578373200000,7839.75,7882.56,7826.63,7871.0,1181.040864
1578375000000,7871.0,7878.95,7853.56,7869.33,568.079864
1578376800000,7869.29,7876.0,7851.26,7863.6,534.201803
1578378600000,7863.43,7874.64,7855.0,7872.91,500.16934
1578380400000,7873.05,7896.72,7857.53,7872.28,860.412616
1578382200000,7872.28,7883.48,7864.06,7883.37,870.39512
1578384000000,7883.11,7904.72,7880.61,7900.93,1193.012734
1578385800000,7900.93,7903.5,7868.0,7883.97,867.932777
1578387600000,7884.32,7886.17,7866.52,7868.04,595.263698
1578389400000,7867.97,7876.76,7855.0,7856.26,670.918278
1578391200000,7856.26,7874.36,7856.15,7870.99,527.330561
1578393000000,7871.0,7889.78,7869.71,7889.24,637.235864
1578394800000,7888.12,7940.4,7881.69,7938.43,1662.504484
1578396600000,7938.43,7965.0,7888.19,7895.14,2544.6031
1578398400000,7895.13,7915.77,7840.0,7864.81,2044.787837
1578400200000,7866.64,7889.98,7856.8,7869.05,1123.015525
1578402000000,7869.02,7869.03,7810.73,7842.12,1850.889707
1578403800000,7840.3,7858.85,7814.88,7847.99,1084.967033
1578405600000,7847.99,7878.28,7837.26,7875.37,1028.414405
1578407400000,7875.29,7884.59,7838.8,7838.8,1391.362602
1578409200000,7841.16,7847.99,7815.0,7831.37,1484.97418
1578411000000,7830.3,7831.35,7740.29,7764.59,3807.227971
1578412800000,7764.04,7886.65,7723.71,7882.96,3413.783067
1578414600000,7882.96,7940.12,7868.15,7912.18,2997.099008
1578416400000,7912.18,7952.05,7878.01,7935.72,1769.369633
1578418200000,7937.21,7952.0,7897.82,7938.33,1523.636504
1578420000000,7937.88,8069.99,7919.22,8039.72,3511.685697
1578421800000,8039.72,8137.0,8030.0,8037.69,5816.12179
1578423600000,8038.54,8098.19,8032.39,8086.26,2547.589063
1578425400000,8086.26,8111.45,8060.0,8073.69,1735.619621
1578427200000,8073.69,8109.68,8041.28,8108.03,1684.509417
1578429000000,8108.01,8175.01,8079.0,8162.66,2720.21825
1578430800000,8162.57,8188.0,8057.31,8076.59,2733.726747
1578432600000,8075.01,8088.58,7975.74,8016.44,2382.830933
1578434400000,8016.43,8067.06,7945.72,8023.91,1975.513125
1578436200000,8020.58,8060.42,7997.81,8049.55,1113.020265
1578438000000,8049.83,8082.33,8020.7,8078.61,971.038753
1578439800000,8078.0,8207.68,8078.0,8145.28,3012.356291
1578441600000,8145.92,8357.88,8142.0,8335.45,6303.833107
1578443400000,8336.28,8455.0,8284.69,8431.82,6275.79495
1578445200000,8430.53,8448.14,8328.89,8416.26,5325.753247
1578447000000,8416.26,8428.16,8342.17,8370.92,3059.192311
1578448800000,8370.93,8422.0,8286.0,8291.93,2301.250972
1578450600000,8293.38,8374.93,8256.74,8278.59,2256.995304
1578452400000,8278.07,8313.31,8244.93,8261.3,2469.604456
1578454200000,8261.33,8344.0,8255.0,8300.34,1890.343231
1578456000000,8300.34,8343.52,8299.58,8306.18,1640.485804
1578457800000,8306.05,8355.87,8288.0,8344.63,934.736592
1578459600000,8343.92,8377.0,8312.79,8319.1,1677.474497
1578461400000,8319.11,8360.0,8307.85,8334.77,986.803372
1578463200000,8334.76,8367.61,8320.0,8346.81,904.08603
1578465000000,8346.93,8349.58,8319.0,8339.13,827.857424
1578466800000,8339.14,8347.99,8320.01,8330.68,844.495811
1578468600000,8330.69,8330.69,8277.21,8297.26,1943.64699
1578470400000,8297.27,8307.25,8264.86,8304.74,1451.72587
1578472200000,8304.28,8329.09,8295.0,8312.04,1057.001181
1578474000000,8312.05,8317.09,8280.0,8312.68,934.679702
1578475800000,8313.45,8321.83,8276.0,8297.21,1157.154689
1578477600000,8296.98,8359.0,8284.19,8334.33,1470.171081
1578479400000,8334.65,8353.21,8320.99,8326.98,910.503704
1578481200000,8327.06,8370.0,8325.03,8358.62,896.051391
1578483000000,8359.14,8365.0,8329.6,8332.47,1138.478406
1578484800000,8332.2,8347.33,8311.01,8336.63,954.330808
1578486600000,8336.64,8339.0,8276.0,8286.16,1472.523346
1578488400000,8285.92,8315.0,8215.2,8311.88,3007.010445
1578490200000,8309.58,8418.61,8303.27,8384.99,4449.819165
1578492000000,8384.99,8385.0,8184.0,8286.57,4491.461903
1578493800000,8286.46,8342.28,8285.0,8310.98,2063.518877
1578495600000,8310.98,8311.45,8278.15,8278.57,1159.975516
1578497400000,8278.57,8359.0,8237.36,8305.97,2833.033153
1578499200000,8306.09,8335.79,8212.0,8213.98,2623.309362
1578501000000,8212.97,8288.21,8050.0,8115.0,10135.140919
1578502800000,8115.0,8123.98,8010.0,8064.4,4984.955084
1578504600000,8063.22,8108.65,8048.63,8077.68,2281.092145
1578506400000,8077.68,8094.93,8050.0,8055.0,1549.226505
1578508200000,8055.0,8079.16,8035.01,8053.7,1401.536269
1578510000000,8053.7,8069.73,8041.0,8045.37,936.439634
1578511800000,8045.37,8052.96,7963.05,7963.35,2822.022255
1578513600000,7963.56,7978.62,7870.0,7939.23,4883.98955
1578515400000,7939.99,8060.86,7935.29,8046.03,4003.853267
1578517200000,8046.42,8048.66,7957.55,8015.25,1902.356431
1578519000000,8015.92,8027.91,7973.78,8016.06,1237.716624
1578520800000,8017.36,8029.72,7988.58,7998.79,995.861044
1578522600000,7998.72,8080.0,7997.68,8076.13,1124.040973
1578524400000,8076.13,8120.0,8041.07,8110.14,1268.437579
1578526200000,8110.98,8125.57,8023.55,8055.98,1382.871664
1578528000000,8054.72,8055.96,7928.0,7982.01,2399.734245
1578529800000,7983.21,7996.54,7931.28,7956.55,1117.696705
1578531600000,7956.88,7989.18,7950.0,7984.05,758.602555
1578533400000,7983.28,8037.37,7980.73,8004.8,1654.520918
1578535200000,8004.05,8026.01,7991.11,7999.76,871.101012
1578537000000,7999.75,8006.83,7980.0,7982.75,708.436452
1578538800000,7983.09,7993.46,7946.27,7971.1,1231.485306
1578540600000,7971.18,7984.05,7935.56,7954.72,1248.683166
1578542400000,7954.96,7975.47,7928.0,7941.35,1134.283688
1578544200000,7941.44,7978.31,7935.8,7966.85,919.644698
1578546000000,7966.75,7966.75,7933.02,7941.65,696.787386
1578547800000,7941.67,7957.84,7925.68,7941.83,707.482615
1578549600000,7941.99,7951.68,7904.13,7933.08,1116.395635
1578551400000,7933.25,7942.79,7896.0,7908.48,951.788495
1578553200000,7908.71,7957.71,7903.4,7952.74,952.377709
1578555000000,7952.91,7976.67,7935.05,7949.84,1497.160619
1578556800000,7949.57,7955.83,7930.21,7931.24,570.680029
1578558600000,7931.67,7938.46,7909.3,7933.1,1070.814358
1578560400000,7932.51,7932.94,7864.24,7883.08,2317.663323
1578562200000,7884.25,7908.33,7868.88,7872.35,1091.078033
1578564000000,7872.36,7934.78,7852.01,7911.1,1693.278154
1578565800000,7911.21,7928.72,7876.0,7896.38,1230.719978
1578567600000,7895.56,7901.99,7865.59,7870.0,900.322857
1578569400000,7870.62,7879.45,7855.0,7878.56,1011.534999
1578571200000,7878.02,7894.53,7871.0,7879.58,772.854615
1578573000000,7879.56,7917.68,7878.83,7900.91,1390.086757
1578574800000,7901.49,7945.0,7900.5,7928.3,1556.932298
1578576600000,7928.29,7939.56,7891.43,7897.52,1302.510068
1578578400000,7897.54,7919.59,7879.07,7894.93,1180.038503
1578580200000,7894.94,7900.55,7875.55,7885.5,707.72096
1578582000000,7885.5,7930.0,7882.75,7903.23,905.835602
1578583800000,7902.62,7914.27,7893.0,7907.05,649.606917
1578585600000,7907.05,7920.01,7805.01,7833.49,2770.868103
1578587400000,7832.12,7857.5,7812.8,7818.15,1615.418528
1578589200000,7818.15,7838.96,7778.0,7792.35,2386.31729
1578591000000,7792.73,7846.0,7786.38,7798.6,1603.857839
1578592800000,7798.23,7818.82,7788.68,7813.39,848.040339
1578594600000,7812.95,7832.13,7804.39,7810.64,680.990114
1578596400000,7810.68,7867.74,7810.3,7853.27,832.577315
1578598200000,7854.82,7957.48,7853.17,7917.54,2632.861342
1578600000000,7917.55,8000.0,7913.06,7961.66,3114.061327
1578601800000,7961.49,7961.49,7805.0,7818.3,3618.351462
1578603600000,7819.97,7854.14,7750.0,7832.11,3438.281167
1578605400000,7832.35,7840.5,7785.83,7789.96,1116.743314
1578607200000,7789.99,7828.46,7788.78,7821.07,838.196789
1578609000000,7821.51,7873.12,7804.0,7811.31,1039.183497
1578610800000,7811.31,7834.0,7790.01,7831.63,709.29886
